0,5660,974,3,5,43.17006611909653
0,1218,223,1,2,-5.7330156950672375
0,4748,772,0,5,20.879384715025935
0,1600,259,1,3,30.07797619047622
2,5388,887,1,2,14.816789740699036
0,2345,364,3,4,28.084670329670345
0,359,41,0,0,29.03463414634149
3,3000,524,1,4,57.216809160305374
5,4916,747,3,9,9.446430722891591
4,4979,757,1,14,18.40296235138709
2,9248,1526,4,24,37.28873263433816
4,3092,567,0,1,-202.66988095238094
0,3092,567,0,1,-202.66988095238094
0,2938,516,0,3,-184.39430232558132
5,8079,1292,4,22,37.48715170278638
0,10773,1741,5,18,38.856984970323595
7,4027,661,1,8,39.782216759119194
0,8502,1299,5,23,15.68464203233259
4,4815,791,0,3,38.76211967973032
0,23259,3472,0,0,26.571602418060394
0,6426,1055,0,4,36.26197077409165
2,3938,646,0,11,24.127957847106472
0,2481,449,0,2,45.57241314031184
0,5632,949,0,9,31.615138742536033
0,2206,352,0,6,28.9411994949495
0,1726,255,0,2,20.7052941176471
0,5094,874,1,0,56.26924332570559
3,6034,1021,0,0,39.45528120997517
0,8254,1393,0,0,55.56876035396765
2,8713,1501,0,1,51.18319663702462
0,32755,5599,2,1,45.11732310287201
0,4315,748,0,1,42.69049113425274
2,11143,1884,0,1,28.75916187665061
0,6410,1090,0,2,34.82723853211013
2,9083,1544,0,0,42.6978547959055
2,5557,792,0,15,-0.19363636363632963
2,6135,1006,0,4,26.288986911862196
2,5689,909,0,0,19.387128712871288
4,6265,1036,0,4,34.377297297297304
0,6187,1013,0,5,32.07142039845647
2,14119,2284,0,10,35.61804533956024
4,7345,1025,0,30,-61.04222222222221
0,6956,1130,0,3,25.711017699115075
3,6143,930,1,5,4.370762463343141
2,7957,1183,1,21,15.784139194139243
3,10430,1765,0,4,37.23316749291787
2,5042,693,0,4,-5.847357142857106
2,15192,2359,0,1,24.666536238027675
4,3806,630,0,5,34.19508928571432
0,3508,507,0,6,13.996311637080908
2,4073,662,2,11,40.630030211480374
0,8728,1245,0,11,-42.52908132530119
3,5145,773,0,8,31.038368190311928
0,3711,579,0,13,42.817875647668416
3,12367,1963,0,21,19.629682437595534
0,6578,1090,0,13,30.047688472277656
4,5547,794,0,5,25.24872460117551
2,10223,1580,0,23,33.29975474683546
0,3272,502,0,12,16.748045595396206
12,14852,2272,0,66,12.471747590808008
5,3419,565,0,2,49.40838772123897
14,10803,1798,0,11,52.86773534379765
2,4617,757,0,12,21.798809857992097
0,4595,726,0,11,20.92057533375717
3,7734,1212,0,8,29.78147716384541
0,3923,602,0,11,0.9407844222960762
3,5341,829,0,5,26.53343102313852
4,3326,528,0,2,28.664954545454577
3,3254,482,0,6,9.423203319502079
3,2534,364,0,2,5.165137362637381
6,2373,388,0,2,30.271417525773217
2,5871,906,0,4,30.320074503311275
0,3501,448,0,2,-7.685803571428551
2,7855,1163,0,8,24.24205247742907
35,20815,3323,0,32,36.71789220959977
0,17400,2626,0,10,20.841592042736266
5,5795,984,0,15,52.02914634146343
13,9307,1444,0,78,-142.39278393351796
2,5249,689,0,6,-16.363550600343018
2,9389,1551,0,17,35.96928409090913
2,1352,202,0,4,25.660363036303664
2,2836,506,0,3,43.270369413195525
4,6267,1006,0,7,31.6890188498638
0,4529,723,0,9,31.67093231327806
4,3383,555,0,5,12.389279279279293
0,3754,603,0,6,31.229948694029872
3,6028,941,0,12,11.749533037444536
0,2245,359,0,6,37.09690285515322
3,3615,499,0,7,8.51796292585172
2,3369,441,0,4,-3.6591836734693572
5,9078,1514,0,15,48.96525435801799
9,5635,947,0,7,46.70990918690603
2,4458,719,0,5,63.05481871918069
2,3377,445,0,8,-5.787528089887616
2,7004,1147,0,8,32.34500326939846
2,6928,1129,0,7,26.90601536417526
3,1168,203,0,2,49.5532799671593
2,1658,274,0,2,44.711261151662626
2,4737,754,0,16,8.16181697612734
0,6393,1057,0,6,30.017488741721877
2,5342,952,0,2,53.16765352294766
3,4903,798,0,6,34.65462406015041
0,3516,514,0,4,24.729533073929957
2,3969,620,0,27,9.353651026392981
3,5514,819,0,7,47.44227106227109
3,17229,2701,0,2,45.34757344928727
0,18116,2800,0,4,17.146708791208823
2,3060,414,0,6,9.630489130434796
5,8499,1381,0,6,25.318395115022597
0,8898,1373,0,11,17.861949866472486
4,2540,443,0,2,49.816953536493614
2,8649,1333,0,14,32.386849212303076
7,19519,3284,0,33,46.7665163239474
0,3931,686,0,4,34.02303206997087
4,15132,2639,0,16,48.72260394777638
3,7673,1225,0,8,24.0190204081633
5,7498,1248,0,8,31.074026054590604
5,7047,1130,0,5,22.489033535165376
3,7369,1198,0,9,40.615804876814906
3,7012,1126,0,10,28.06382244589173
8,14207,2420,0,27,48.497117768595075
0,5332,906,0,4,44.944817880794716
3,32428,5486,0,28,38.243159314619035
2,4954,820,0,25,47.46805986696232
0,7702,1229,0,3,43.80037648494712
9,7818,1258,3,27,2.407316728493214
2,9675,1373,0,16,26.588769906104233
2,2411,319,0,6,20.81761755485894
4,3858,649,0,2,49.14519645608631
3,2418,319,0,3,-14.669243730407487
6,2956,428,0,9,8.387149532710282
11,5613,1003,0,6,57.753415650484456
2,7694,1243,0,15,35.53089847590954
0,919,163,0,1,50.219619631901864
0,7296,1056,0,32,-28.45204545454544
5,8768,1387,0,21,18.82684006248499
0,7084,1113,0,7,21.47306292763841
2,4811,842,0,5,53.25588440221698
0,7526,1156,0,2,9.892535730404745
6,15738,2530,0,14,27.663435490531555
2,7159,1054,0,5,3.241635591122872
3,6651,1095,0,8,25.701762954139383
0,9045,1345,0,2,10.642896030699148
0,5479,772,0,2,5.609254461715636
0,3940,550,0,2,-13.883090909090868
0,5218,754,0,2,2.635284409077542
0,4883,689,0,2,12.723097704182635
2,1817,299,0,5,30.213779264214082
0,3739,534,0,2,8.310196629213522
0,4090,619,0,2,15.041177806946706
0,3209,465,0,2,19.815161290322607
0,4116,604,0,2,9.392350993377505
0,3432,483,0,2,5.853608130999476
6,9174,1436,0,36,8.201088022284154
0,11246,1700,0,3,5.205235294117699
2,4302,652,0,2,26.938829512431425
0,4270,671,0,3,29.048726196390163
0,5984,949,0,3,32.00199000897635
0,2658,410,0,2,21.193658536585417
0,5542,874,0,3,28.382407780320392
2,7028,1215,0,7,48.568379629629646
0,6629,1040,0,4,20.53588628762543
0,5238,742,1,10,-6.42718104222817
0,4018,653,0,2,36.953809140001624
0,2605,395,0,3,14.29132208157526
2,12743,1993,0,8,3.73654490717513
0,13202,2055,0,7,15.015649793716307
2,10445,1450,0,6,-1.9642547274749518
0,10028,1485,0,8,9.040189393939414
0,3985,590,0,7,11.357411994784911
5,10585,1618,0,7,16.488162675712204
0,32757,5011,0,56,17.52664844412999
0,5610,849,0,8,16.429681978798612
0,6293,978,0,7,15.92819551880504
0,10009,1253,0,46,-84.74464235833995
3,2901,531,0,3,36.375487288135616
4,14394,2304,0,11,37.964722711267626
4,20123,2978,0,3,2.886784496564559
0,31765,4722,0,26,2.3389801901379315
0,11166,1658,0,10,4.88156095567922
0,14108,2187,0,25,54.32276337448562
3,16256,2424,0,78,-3.980757134536958
3,2724,453,0,3,58.01436879139075
2,4009,617,0,9,23.328961476125187
2,5420,830,0,19,16.534799196787162
2,7258,1198,0,6,13.464959581759075
3,6972,1119,0,11,7.49883601429849
3,7563,1185,0,20,26.78519778481015
2,5131,844,0,10,28.340391692221914
2,4249,652,0,4,35.96522494887529
2,6873,1043,0,7,22.20297982219128
2,4912,790,0,16,26.178157524613255
3,3618,560,0,12,18.291558441558465
2,10525,1673,0,7,27.4437363020522
0,8200,1186,0,21,35.75263656804131
3,9572,1612,0,5,24.66092721257239
7,10997,1642,0,5,-12.977912744989453
0,1184,195,0,0,25.46451923076927
2,3514,582,0,6,7.321013745704477
2,5345,845,0,1,2.4964497041420373
0,2397,325,0,10,-32.59928846153842
2,6046,977,0,4,31.667364603266435
0,7591,1188,0,4,17.505303030303054
2,8941,1452,0,11,23.484211697393548
0,5261,714,0,6,22.73105042016809
0,11908,1917,0,21,33.76045606975188
2,7609,1191,0,8,20.209829275118977
2,4744,580,0,8,-45.895459770114925
2,3297,548,0,6,20.448471208434754
0,8441,1352,0,16,25.65322485207102
2,5491,837,0,16,24.09556451612906
2,9224,1440,0,11,29.38375000000005
2,6269,972,0,13,23.032363834422668
0,1243,166,0,4,11.030702811244993
3,5922,977,0,13,29.12934010007963
0,4588,682,0,12,-10.19111070381227
3,8317,1352,0,3,33.15711852250314
4,5785,880,0,18,-10.937651515151487
4,5202,842,0,6,21.100451306413333
2,4628,656,0,21,-2.1246097560975272
12,17423,2595,0,30,27.29537411689148
0,2072,307,0,6,20.125863192182436
0,4171,621,0,22,-6.924637681159396
2,21561,2931,0,60,-43.03376234027796
0,11333,1866,0,24,30.409044212218674
0,10784,1585,0,24,-10.84885107089488
